municipio,departamento,votos,candidato
Manta,Cundinamarca,29,Humberto de la Calle
Manta,Cundinamarca,3,Viviane Morales
Manta,Cundinamarca,4,Jorque Antonio Trujillo Sarmiento
Medina,Cundinamarca,2598,Iván Duque
Medina,Cundinamarca,347,Gustavo Petro
Medina,Cundinamarca,325,Sergio Fajardo
Medina,Cundinamarca,457,Germán Vargas Lleras
Medina,Cundinamarca,22,Humberto de la Calle
Medina,Cundinamarca,5,Viviane Morales
Medina,Cundinamarca,5,Jorque Antonio Trujillo Sarmiento
Mosquera,Cundinamarca,14036,Iván Duque
Mosquera,Cundinamarca,11353,Gustavo Petro
Mosquera,Cundinamarca,16994,Sergio Fajardo
Mosquera,Cundinamarca,3870,Germán Vargas Lleras
Mosquera,Cundinamarca,834,Humberto de la Calle
Mosquera,Cundinamarca,114,Viviane Morales
Mosquera,Cundinamarca,370,Jorque Antonio Trujillo Sarmiento
Nariño,Cundinamarca,582,Iván Duque
Nariño,Cundinamarca,265,Gustavo Petro
Nariño,Cundinamarca,155,Sergio Fajardo
Nariño,Cundinamarca,117,Germán Vargas Lleras
Nariño,Cundinamarca,36,Humberto de la Calle
Nariño,Cundinamarca,8,Viviane Morales
Nariño,Cundinamarca,3,Jorque Antonio Trujillo Sarmiento
Nemocon,Cundinamarca,2342,Iván Duque
Nemocon,Cundinamarca,1416,Gustavo Petro
Nemocon,Cundinamarca,1852,Sergio Fajardo
Nemocon,Cundinamarca,464,Germán Vargas Lleras
Nemocon,Cundinamarca,132,Humberto de la Calle
Nemocon,Cundinamarca,17,Viviane Morales
Nemocon,Cundinamarca,23,Jorque Antonio Trujillo Sarmiento
Nilo,Cundinamarca,1592,Iván Duque
Nilo,Cundinamarca,442,Gustavo Petro
Nilo,Cundinamarca,474,Sergio Fajardo
Nilo,Cundinamarca,670,Germán Vargas Lleras
Nilo,Cundinamarca,68,Humberto de la Calle
Nilo,Cundinamarca,7,Viviane Morales
Nilo,Cundinamarca,12,Jorque Antonio Trujillo Sarmiento
Nimaima,Cundinamarca,1271,Iván Duque
Nimaima,Cundinamarca,105,Gustavo Petro
Nimaima,Cundinamarca,252,Sergio Fajardo
Nimaima,Cundinamarca,242,Germán Vargas Lleras
Nimaima,Cundinamarca,19,Humberto de la Calle
Nimaima,Cundinamarca,6,Viviane Morales
Nimaima,Cundinamarca,6,Jorque Antonio Trujillo Sarmiento
Nocaima,Cundinamarca,1772,Iván Duque
Nocaima,Cundinamarca,588,Gustavo Petro
Nocaima,Cundinamarca,608,Sergio Fajardo
Nocaima,Cundinamarca,196,Germán Vargas Lleras
Nocaima,Cundinamarca,20,Humberto de la Calle
Nocaima,Cundinamarca,5,Viviane Morales
Nocaima,Cundinamarca,1,Jorque Antonio Trujillo Sarmiento
Pacho,Cundinamarca,6894,Iván Duque
Pacho,Cundinamarca,968,Gustavo Petro
Pacho,Cundinamarca,2074,Sergio Fajardo
Pacho,Cundinamarca,1445,Germán Vargas Lleras
Pacho,Cundinamarca,128,Humberto de la Calle
Pacho,Cundinamarca,22,Viviane Morales
Pacho,Cundinamarca,22,Jorque Antonio Trujillo Sarmiento
Paime,Cundinamarca,1254,Iván Duque
Paime,Cundinamarca,211,Gustavo Petro
Paime,Cundinamarca,144,Sergio Fajardo
Paime,Cundinamarca,362,Germán Vargas Lleras
Paime,Cundinamarca,18,Humberto de la Calle
Paime,Cundinamarca,4,Viviane Morales
Paime,Cundinamarca,5,Jorque Antonio Trujillo Sarmiento
Pandi,Cundinamarca,1026,Iván Duque
Pandi,Cundinamarca,562,Gustavo Petro
Pandi,Cundinamarca,265,Sergio Fajardo
Pandi,Cundinamarca,189,Germán Vargas Lleras
Pandi,Cundinamarca,38,Humberto de la Calle
Pandi,Cundinamarca,0,Viviane Morales
Pandi,Cundinamarca,3,Jorque Antonio Trujillo Sarmiento
Paratebueno (la Naguaya),Cundinamarca,2665,Iván Duque
Paratebueno (la Naguaya),Cundinamarca,325,Gustavo Petro
Paratebueno (la Naguaya),Cundinamarca,380,Sergio Fajardo
Paratebueno (la Naguaya),Cundinamarca,661,Germán Vargas Lleras
Paratebueno (la Naguaya),Cundinamarca,24,Humberto de la Calle
Paratebueno (la Naguaya),Cundinamarca,5,Viviane Morales
Paratebueno (la Naguaya),Cundinamarca,14,Jorque Antonio Trujillo Sarmiento
Pasca,Cundinamarca,1268,Iván Duque
Pasca,Cundinamarca,1617,Gustavo Petro
Pasca,Cundinamarca,688,Sergio Fajardo
Pasca,Cundinamarca,233,Germán Vargas Lleras
Pasca,Cundinamarca,142,Humberto de la Calle
Pasca,Cundinamarca,7,Viviane Morales
Pasca,Cundinamarca,12,Jorque Antonio Trujillo Sarmiento
Puerto Salgar,Cundinamarca,3386,Iván Duque
Puerto Salgar,Cundinamarca,963,Gustavo Petro
Puerto Salgar,Cundinamarca,1066,Sergio Fajardo
Puerto Salgar,Cundinamarca,520,Germán Vargas Lleras
Puerto Salgar,Cundinamarca,86,Humberto de la Calle
Puerto Salgar,Cundinamarca,18,Viviane Morales
Puerto Salgar,Cundinamarca,10,Jorque Antonio Trujillo Sarmiento
Puli,Cundinamarca,862,Iván Duque
Puli,Cundinamarca,141,Gustavo Petro
Puli,Cundinamarca,94,Sergio Fajardo
Puli,Cundinamarca,326,Germán Vargas Lleras
Puli,Cundinamarca,8,Humberto de la Calle
Puli,Cundinamarca,4,Viviane Morales
Puli,Cundinamarca,3,Jorque Antonio Trujillo Sarmiento
Quebradanegra,Cundinamarca,1991,Iván Duque
Quebradanegra,Cundinamarca,115,Gustavo Petro
Quebradanegra,Cundinamarca,250,Sergio Fajardo
Quebradanegra,Cundinamarca,211,Germán Vargas Lleras
Quebradanegra,Cundinamarca,4,Humberto de la Calle
Quebradanegra,Cundinamarca,6,Viviane Morales
Quebradanegra,Cundinamarca,1,Jorque Antonio Trujillo Sarmiento
Quetame,Cundinamarca,1694,Iván Duque
Quetame,Cundinamarca,697,Gustavo Petro
Quetame,Cundinamarca,512,Sergio Fajardo
Quetame,Cundinamarca,381,Germán Vargas Lleras
Quetame,Cundinamarca,22,Humberto de la Calle
Quetame,Cundinamarca,2,Viviane Morales
Quetame,Cundinamarca,4,Jorque Antonio Trujillo Sarmiento
Quipile,Cundinamarca,2372,Iván Duque
Quipile,Cundinamarca,257,Gustavo Petro
Quipile,Cundinamarca,207,Sergio Fajardo
Quipile,Cundinamarca,368,Germán Vargas Lleras
Quipile,Cundinamarca,30,Humberto de la Calle
Quipile,Cundinamarca,9,Viviane Morales
Quipile,Cundinamarca,10,Jorque Antonio Trujillo Sarmiento
Ricaurte,Cundinamarca,2647,Iván Duque
Ricaurte,Cundinamarca,793,Gustavo Petro
Ricaurte,Cundinamarca,1049,Sergio Fajardo
Ricaurte,Cundinamarca,1212,Germán Vargas Lleras
Ricaurte,Cundinamarca,90,Humberto de la Calle
Ricaurte,Cundinamarca,10,Viviane Morales
Ricaurte,Cundinamarca,13,Jorque Antonio Trujillo Sarmiento
San Antonio Del Tequendama,Cundinamarca,2344,Iván Duque
San Antonio Del Tequendama,Cundinamarca,900,Gustavo Petro
San Antonio Del Tequendama,Cundinamarca,1128,Sergio Fajardo
San Antonio Del Tequendama,Cundinamarca,535,Germán Vargas Lleras
San Antonio Del Tequendama,Cundinamarca,110,Humberto de la Calle
San Antonio Del Tequendama,Cundinamarca,12,Viviane Morales
San Antonio Del Tequendama,Cundinamarca,28,Jorque Antonio Trujillo Sarmiento
San Bernardo,Cundinamarca,2118,Iván Duque
San Bernardo,Cundinamarca,817,Gustavo Petro
San Bernardo,Cundinamarca,609,Sergio Fajardo
San Bernardo,Cundinamarca,248,Germán Vargas Lleras
San Bernardo,Cundinamarca,38,Humberto de la Calle
San Bernardo,Cundinamarca,23,Viviane Morales
San Bernardo,Cundinamarca,9,Jorque Antonio Trujillo Sarmiento
San Cayetano,Cundinamarca,1418,Iván Duque
San Cayetano,Cundinamarca,178,Gustavo Petro
San Cayetano,Cundinamarca,168,Sergio Fajardo
San Cayetano,Cundinamarca,250,Germán Vargas Lleras
San Cayetano,Cundinamarca,20,Humberto de la Calle
San Cayetano,Cundinamarca,8,Viviane Morales
San Cayetano,Cundinamarca,8,Jorque Antonio Trujillo Sarmiento
San Francisco,Cundinamarca,2873,Iván Duque
San Francisco,Cundinamarca,583,Gustavo Petro
San Francisco,Cundinamarca,1071,Sergio Fajardo
San Francisco,Cundinamarca,269,Germán Vargas Lleras
San Francisco,Cundinamarca,86,Humberto de la Calle
San Francisco,Cundinamarca,7,Viviane Morales
San Francisco,Cundinamarca,5,Jorque Antonio Trujillo Sarmiento
San Juan De Rioseco,Cundinamarca,2668,Iván Duque
San Juan De Rioseco,Cundinamarca,601,Gustavo Petro
San Juan De Rioseco,Cundinamarca,480,Sergio Fajardo
San Juan De Rioseco,Cundinamarca,677,Germán Vargas Lleras
San Juan De Rioseco,Cundinamarca,71,Humberto de la Calle
San Juan De Rioseco,Cundinamarca,14,Viviane Morales
San Juan De Rioseco,Cundinamarca,11,Jorque Antonio Trujillo Sarmiento
Sasaima,Cundinamarca,3200,Iván Duque
Sasaima,Cundinamarca,455,Gustavo Petro
Sasaima,Cundinamarca,938,Sergio Fajardo
Sasaima,Cundinamarca,281,Germán Vargas Lleras
Sasaima,Cundinamarca,57,Humberto de la Calle
Sasaima,Cundinamarca,11,Viviane Morales
Sasaima,Cundinamarca,18,Jorque Antonio Trujillo Sarmiento
Sesquile,Cundinamarca,1948,Iván Duque
Sesquile,Cundinamarca,970,Gustavo Petro
Sesquile,Cundinamarca,1802,Sergio Fajardo
Sesquile,Cundinamarca,325,Germán Vargas Lleras
Sesquile,Cundinamarca,69,Humberto de la Calle
Sesquile,Cundinamarca,17,Viviane Morales
Sesquile,Cundinamarca,6,Jorque Antonio Trujillo Sarmiento
Sibate,Cundinamarca,5356,Iván Duque
Sibate,Cundinamarca,4539,Gustavo Petro
Sibate,Cundinamarca,4166,Sergio Fajardo
Sibate,Cundinamarca,1151,Germán Vargas Lleras
Sibate,Cundinamarca,394,Humberto de la Calle
Sibate,Cundinamarca,29,Viviane Morales
Sibate,Cundinamarca,47,Jorque Antonio Trujillo Sarmiento
Silvania,Cundinamarca,5634,Iván Duque
Silvania,Cundinamarca,1692,Gustavo Petro
Silvania,Cundinamarca,1619,Sergio Fajardo
Silvania,Cundinamarca,620,Germán Vargas Lleras
Silvania,Cundinamarca,160,Humberto de la Calle
Silvania,Cundinamarca,22,Viviane Morales
Silvania,Cundinamarca,9,Jorque Antonio Trujillo Sarmiento
Simijaca,Cundinamarca,2517,Iván Duque
Simijaca,Cundinamarca,867,Gustavo Petro
Simijaca,Cundinamarca,1294,Sergio Fajardo
Simijaca,Cundinamarca,467,Germán Vargas Lleras
Simijaca,Cundinamarca,54,Humberto de la Calle
Simijaca,Cundinamarca,7,Viviane Morales
Simijaca,Cundinamarca,6,Jorque Antonio Trujillo Sarmiento
Soacha,Cundinamarca,41240,Iván Duque
Soacha,Cundinamarca,53004,Gustavo Petro
Soacha,Cundinamarca,38975,Sergio Fajardo
Soacha,Cundinamarca,7570,Germán Vargas Lleras
Soacha,Cundinamarca,2997,Humberto de la Calle
Soacha,Cundinamarca,402,Viviane Morales
Soacha,Cundinamarca,840,Jorque Antonio Trujillo Sarmiento
Sopo,Cundinamarca,3389,Iván Duque
Sopo,Cundinamarca,3643,Gustavo Petro
Sopo,Cundinamarca,4914,Sergio Fajardo
Sopo,Cundinamarca,581,Germán Vargas Lleras
Sopo,Cundinamarca,226,Humberto de la Calle
Sopo,Cundinamarca,18,Viviane Morales
Sopo,Cundinamarca,20,Jorque Antonio Trujillo Sarmiento
Subachoque,Cundinamarca,4287,Iván Duque
Subachoque,Cundinamarca,690,Gustavo Petro
Subachoque,Cundinamarca,2220,Sergio Fajardo
Subachoque,Cundinamarca,477,Germán Vargas Lleras
Subachoque,Cundinamarca,81,Humberto de la Calle
Subachoque,Cundinamarca,23,Viviane Morales
Subachoque,Cundinamarca,117,Jorque Antonio Trujillo Sarmiento
Suesca,Cundinamarca,1610,Iván Duque
Suesca,Cundinamarca,1328,Gustavo Petro
Suesca,Cundinamarca,2681,Sergio Fajardo
Suesca,Cundinamarca,498,Germán Vargas Lleras
Suesca,Cundinamarca,165,Humberto de la Calle
Suesca,Cundinamarca,20,Viviane Morales
Suesca,Cundinamarca,150,Jorque Antonio Trujillo Sarmiento
Supata,Cundinamarca,1617,Iván Duque
Supata,Cundinamarca,149,Gustavo Petro
Supata,Cundinamarca,360,Sergio Fajardo
Supata,Cundinamarca,196,Germán Vargas Lleras
Supata,Cundinamarca,21,Humberto de la Calle
Supata,Cundinamarca,2,Viviane Morales
Supata,Cundinamarca,2,Jorque Antonio Trujillo Sarmiento
Susa,Cundinamarca,1362,Iván Duque
Susa,Cundinamarca,508,Gustavo Petro
Susa,Cundinamarca,487,Sergio Fajardo
Susa,Cundinamarca,286,Germán Vargas Lleras
Susa,Cundinamarca,41,Humberto de la Calle
Susa,Cundinamarca,4,Viviane Morales
Susa,Cundinamarca,9,Jorque Antonio Trujillo Sarmiento
Sutatausa,Cundinamarca,1084,Iván Duque
Sutatausa,Cundinamarca,280,Gustavo Petro
Sutatausa,Cundinamarca,726,Sergio Fajardo
Sutatausa,Cundinamarca,115,Germán Vargas Lleras
Sutatausa,Cundinamarca,35,Humberto de la Calle
Sutatausa,Cundinamarca,12,Viviane Morales
Sutatausa,Cundinamarca,10,Jorque Antonio Trujillo Sarmiento
Tabio,Cundinamarca,4280,Iván Duque
Tabio,Cundinamarca,1311,Gustavo Petro
Tabio,Cundinamarca,4235,Sergio Fajardo
Tabio,Cundinamarca,508,Germán Vargas Lleras
Tabio,Cundinamarca,204,Humberto de la Calle
Tabio,Cundinamarca,14,Viviane Morales
Tabio,Cundinamarca,29,Jorque Antonio Trujillo Sarmiento
Tausa,Cundinamarca,2123,Iván Duque
Tausa,Cundinamarca,253,Gustavo Petro
Tausa,Cundinamarca,735,Sergio Fajardo
Tausa,Cundinamarca,146,Germán Vargas Lleras
Tausa,Cundinamarca,92,Humberto de la Calle
Tausa,Cundinamarca,14,Viviane Morales
Tausa,Cundinamarca,9,Jorque Antonio Trujillo Sarmiento
Tena,Cundinamarca,1932,Iván Duque
Tena,Cundinamarca,680,Gustavo Petro
Tena,Cundinamarca,629,Sergio Fajardo
Tena,Cundinamarca,691,Germán Vargas Lleras
Tena,Cundinamarca,66,Humberto de la Calle
Tena,Cundinamarca,6,Viviane Morales
Tena,Cundinamarca,13,Jorque Antonio Trujillo Sarmiento
Tenjo,Cundinamarca,4585,Iván Duque
Tenjo,Cundinamarca,1362,Gustavo Petro
Tenjo,Cundinamarca,3669,Sergio Fajardo
Tenjo,Cundinamarca,646,Germán Vargas Lleras
Tenjo,Cundinamarca,212,Humberto de la Calle
Tenjo,Cundinamarca,23,Viviane Morales
Tenjo,Cundinamarca,16,Jorque Antonio Trujillo Sarmiento
Tibacuy,Cundinamarca,1142,Iván Duque
Tibacuy,Cundinamarca,501,Gustavo Petro
Tibacuy,Cundinamarca,234,Sergio Fajardo
Tibacuy,Cundinamarca,181,Germán Vargas Lleras
Tibacuy,Cundinamarca,34,Humberto de la Calle
Tibacuy,Cundinamarca,7,Viviane Morales
Tibacuy,Cundinamarca,4,Jorque Antonio Trujillo Sarmiento
Tibirita,Cundinamarca,807,Iván Duque
Tibirita,Cundinamarca,164,Gustavo Petro
Tibirita,Cundinamarca,218,Sergio Fajardo
Tibirita,Cundinamarca,308,Germán Vargas Lleras
Tibirita,Cundinamarca,20,Humberto de la Calle
Tibirita,Cundinamarca,4,Viviane Morales
Tibirita,Cundinamarca,2,Jorque Antonio Trujillo Sarmiento
Tocaima,Cundinamarca,3565,Iván Duque
Tocaima,Cundinamarca,677,Gustavo Petro
Tocaima,Cundinamarca,868,Sergio Fajardo
Tocaima,Cundinamarca,1275,Germán Vargas Lleras
Tocaima,Cundinamarca,121,Humberto de la Calle
Tocaima,Cundinamarca,15,Viviane Morales
Tocaima,Cundinamarca,22,Jorque Antonio Trujillo Sarmiento
Tocancipa,Cundinamarca,4597,Iván Duque
Tocancipa,Cundinamarca,5295,Gustavo Petro
Tocancipa,Cundinamarca,7359,Sergio Fajardo
Tocancipa,Cundinamarca,651,Germán Vargas Lleras
Tocancipa,Cundinamarca,308,Humberto de la Calle
Tocancipa,Cundinamarca,62,Viviane Morales
Tocancipa,Cundinamarca,77,Jorque Antonio Trujillo Sarmiento
Topaipi,Cundinamarca,1194,Iván Duque
Topaipi,Cundinamarca,128,Gustavo Petro
Topaipi,Cundinamarca,99,Sergio Fajardo
Topaipi,Cundinamarca,338,Germán Vargas Lleras
Topaipi,Cundinamarca,29,Humberto de la Calle
Topaipi,Cundinamarca,27,Viviane Morales
Topaipi,Cundinamarca,10,Jorque Antonio Trujillo Sarmiento
Ubala,Cundinamarca,2607,Iván Duque
Ubala,Cundinamarca,389,Gustavo Petro
Ubala,Cundinamarca,473,Sergio Fajardo
Ubala,Cundinamarca,275,Germán Vargas Lleras
Ubala,Cundinamarca,35,Humberto de la Calle
Ubala,Cundinamarca,18,Viviane Morales
Ubala,Cundinamarca,13,Jorque Antonio Trujillo Sarmiento
Ubaque,Cundinamarca,2030,Iván Duque
Ubaque,Cundinamarca,554,Gustavo Petro
Ubaque,Cundinamarca,630,Sergio Fajardo
Ubaque,Cundinamarca,157,Germán Vargas Lleras
Ubaque,Cundinamarca,31,Humberto de la Calle
Ubaque,Cundinamarca,8,Viviane Morales
Ubaque,Cundinamarca,4,Jorque Antonio Trujillo Sarmiento
Ubate,Cundinamarca,6853,Iván Duque
Ubate,Cundinamarca,2560,Gustavo Petro
Ubate,Cundinamarca,7954,Sergio Fajardo
Ubate,Cundinamarca,834,Germán Vargas Lleras
Ubate,Cundinamarca,225,Humberto de la Calle
Ubate,Cundinamarca,66,Viviane Morales
Ubate,Cundinamarca,45,Jorque Antonio Trujillo Sarmiento
Une,Cundinamarca,1757,Iván Duque
Une,Cundinamarca,716,Gustavo Petro
Une,Cundinamarca,630,Sergio Fajardo
Une,Cundinamarca,521,Germán Vargas Lleras
Une,Cundinamarca,70,Humberto de la Calle
Une,Cundinamarca,4,Viviane Morales
Une,Cundinamarca,7,Jorque Antonio Trujillo Sarmiento
Utica,Cundinamarca,1969,Iván Duque
Utica,Cundinamarca,118,Gustavo Petro
Utica,Cundinamarca,220,Sergio Fajardo
Utica,Cundinamarca,318,Germán Vargas Lleras
Utica,Cundinamarca,32,Humberto de la Calle
Utica,Cundinamarca,1,Viviane Morales
Utica,Cundinamarca,6,Jorque Antonio Trujillo Sarmiento
Venecia,Cundinamarca,866,Iván Duque
Venecia,Cundinamarca,402,Gustavo Petro
Venecia,Cundinamarca,252,Sergio Fajardo
Venecia,Cundinamarca,133,Germán Vargas Lleras
Venecia,Cundinamarca,35,Humberto de la Calle
Venecia,Cundinamarca,10,Viviane Morales
Venecia,Cundinamarca,5,Jorque Antonio Trujillo Sarmiento
Vergara,Cundinamarca,2337,Iván Duque
Vergara,Cundinamarca,367,Gustavo Petro
Vergara,Cundinamarca,425,Sergio Fajardo
Vergara,Cundinamarca,533,Germán Vargas Lleras
Vergara,Cundinamarca,34,Humberto de la Calle
Vergara,Cundinamarca,17,Viviane Morales
Vergara,Cundinamarca,15,Jorque Antonio Trujillo Sarmiento
Viani,Cundinamarca,1112,Iván Duque
Viani,Cundinamarca,234,Gustavo Petro
Viani,Cundinamarca,243,Sergio Fajardo
Viani,Cundinamarca,267,Germán Vargas Lleras
Viani,Cundinamarca,32,Humberto de la Calle
Viani,Cundinamarca,7,Viviane Morales
Viani,Cundinamarca,4,Jorque Antonio Trujillo Sarmiento
Villagomez,Cundinamarca,761,Iván Duque
Villagomez,Cundinamarca,130,Gustavo Petro
Villagomez,Cundinamarca,120,Sergio Fajardo
Villagomez,Cundinamarca,43,Germán Vargas Lleras
Villagomez,Cundinamarca,8,Humberto de la Calle
Villagomez,Cundinamarca,2,Viviane Morales
Villagomez,Cundinamarca,2,Jorque Antonio Trujillo Sarmiento
Villapinzon,Cundinamarca,5187,Iván Duque
Villapinzon,Cundinamarca,694,Gustavo Petro
Villapinzon,Cundinamarca,2034,Sergio Fajardo
Villapinzon,Cundinamarca,311,Germán Vargas Lleras
Villapinzon,Cundinamarca,71,Humberto de la Calle
Villapinzon,Cundinamarca,16,Viviane Morales
Villapinzon,Cundinamarca,24,Jorque Antonio Trujillo Sarmiento
Villeta,Cundinamarca,8372,Iván Duque
Villeta,Cundinamarca,1405,Gustavo Petro
Villeta,Cundinamarca,2498,Sergio Fajardo
Villeta,Cundinamarca,991,Germán Vargas Lleras
Villeta,Cundinamarca,159,Humberto de la Calle
Villeta,Cundinamarca,24,Viviane Morales
Villeta,Cundinamarca,77,Jorque Antonio Trujillo Sarmiento
Viota,Cundinamarca,3346,Iván Duque
Viota,Cundinamarca,1242,Gustavo Petro
Viota,Cundinamarca,543,Sergio Fajardo
Viota,Cundinamarca,568,Germán Vargas Lleras
Viota,Cundinamarca,77,Humberto de la Calle
Viota,Cundinamarca,15,Viviane Morales
Viota,Cundinamarca,8,Jorque Antonio Trujillo Sarmiento
Yacopi,Cundinamarca,3226,Iván Duque
Yacopi,Cundinamarca,268,Gustavo Petro
Yacopi,Cundinamarca,245,Sergio Fajardo
Yacopi,Cundinamarca,552,Germán Vargas Lleras
Yacopi,Cundinamarca,57,Humberto de la Calle
Yacopi,Cundinamarca,37,Viviane Morales
Yacopi,Cundinamarca,20,Jorque Antonio Trujillo Sarmiento
Zipacon,Cundinamarca,1190,Iván Duque
Zipacon,Cundinamarca,391,Gustavo Petro
Zipacon,Cundinamarca,680,Sergio Fajardo
Zipacon,Cundinamarca,244,Germán Vargas Lleras
Zipacon,Cundinamarca,71,Humberto de la Calle
Zipacon,Cundinamarca,5,Viviane Morales
Zipacon,Cundinamarca,4,Jorque Antonio Trujillo Sarmiento
Zipaquira,Cundinamarca,12622,Iván Duque
Zipaquira,Cundinamarca,19164,Gustavo Petro
Zipaquira,Cundinamarca,21382,Sergio Fajardo
Zipaquira,Cundinamarca,2885,Germán Vargas Lleras
Zipaquira,Cundinamarca,1200,Humberto de la Calle
Zipaquira,Cundinamarca,116,Viviane Morales
Zipaquira,Cundinamarca,337,Jorque Antonio Trujillo Sarmiento
Barranco Minas,Guainia,66,Iván Duque
Barranco Minas,Guainia,359,Gustavo Petro
Barranco Minas,Guainia,46,Sergio Fajardo
Barranco Minas,Guainia,83,Germán Vargas Lleras
Barranco Minas,Guainia,8,Humberto de la Calle
Barranco Minas,Guainia,0,Viviane Morales
Barranco Minas,Guainia,5,Jorque Antonio Trujillo Sarmiento
Cacahual,Guainia,5,Iván Duque
Cacahual,Guainia,6,Gustavo Petro
Cacahual,Guainia,4,Sergio Fajardo
Cacahual,Guainia,3,Germán Vargas Lleras
Cacahual,Guainia,0,Humberto de la Calle
Cacahual,Guainia,0,Viviane Morales
Cacahual,Guainia,0,Jorque Antonio Trujillo Sarmiento
Inirida,Guainia,3523,Iván Duque
Inirida,Guainia,1567,Gustavo Petro
Inirida,Guainia,1128,Sergio Fajardo
Inirida,Guainia,1598,Germán Vargas Lleras
Inirida,Guainia,139,Humberto de la Calle
Inirida,Guainia,20,Viviane Morales
Inirida,Guainia,36,Jorque Antonio Trujillo Sarmiento
La Guadalupe,Guainia,28,Iván Duque
La Guadalupe,Guainia,5,Gustavo Petro
La Guadalupe,Guainia,3,Sergio Fajardo
La Guadalupe,Guainia,11,Germán Vargas Lleras
La Guadalupe,Guainia,0,Humberto de la Calle
La Guadalupe,Guainia,1,Viviane Morales
La Guadalupe,Guainia,0,Jorque Antonio Trujillo Sarmiento
Mapiripana,Guainia,53,Iván Duque
Mapiripana,Guainia,27,Gustavo Petro
Mapiripana,Guainia,7,Sergio Fajardo
Mapiripana,Guainia,2,Germán Vargas Lleras
Mapiripana,Guainia,12,Humberto de la Calle
Mapiripana,Guainia,1,Viviane Morales
Mapiripana,Guainia,2,Jorque Antonio Trujillo Sarmiento
Morichal (morichal Nuevo),Guainia,1,Iván Duque
Morichal (morichal Nuevo),Guainia,39,Gustavo Petro
Morichal (morichal Nuevo),Guainia,4,Sergio Fajardo
Morichal (morichal Nuevo),Guainia,3,Germán Vargas Lleras
Morichal (morichal Nuevo),Guainia,3,Humberto de la Calle
Morichal (morichal Nuevo),Guainia,0,Viviane Morales
Morichal (morichal Nuevo),Guainia,0,Jorque Antonio Trujillo Sarmiento
Pana Pana (campo Alegre),Guainia,13,Iván Duque
Pana Pana (campo Alegre),Guainia,76,Gustavo Petro
Pana Pana (campo Alegre),Guainia,14,Sergio Fajardo
Pana Pana (campo Alegre),Guainia,22,Germán Vargas Lleras
Pana Pana (campo Alegre),Guainia,13,Humberto de la Calle
Pana Pana (campo Alegre),Guainia,1,Viviane Morales
Pana Pana (campo Alegre),Guainia,0,Jorque Antonio Trujillo Sarmiento
Puerto Colombia,Guainia,62,Iván Duque
Puerto Colombia,Guainia,31,Gustavo Petro
Puerto Colombia,Guainia,2,Sergio Fajardo
Puerto Colombia,Guainia,15,Germán Vargas Lleras
Puerto Colombia,Guainia,6,Humberto de la Calle
Puerto Colombia,Guainia,3,Viviane Morales
Puerto Colombia,Guainia,1,Jorque Antonio Trujillo Sarmiento
San Felipe,Guainia,121,Iván Duque
San Felipe,Guainia,16,Gustavo Petro
San Felipe,Guainia,10,Sergio Fajardo
San Felipe,Guainia,102,Germán Vargas Lleras
San Felipe,Guainia,4,Humberto de la Calle
San Felipe,Guainia,1,Viviane Morales
San Felipe,Guainia,1,Jorque Antonio Trujillo Sarmiento
Calamar,Guaviare,500,Iván Duque
Calamar,Guaviare,837,Gustavo Petro
Calamar,Guaviare,269,Sergio Fajardo
Calamar,Guaviare,144,Germán Vargas Lleras
Calamar,Guaviare,46,Humberto de la Calle
Calamar,Guaviare,10,Viviane Morales
Calamar,Guaviare,12,Jorque Antonio Trujillo Sarmiento
El Retorno,Guaviare,1972,Iván Duque
El Retorno,Guaviare,663,Gustavo Petro
El Retorno,Guaviare,570,Sergio Fajardo
